study_no,reference,lat,long,data_type,study_age,reps,checkcrop,cropseq_simp,rotlength_simp,speciesno_simp,bio_simp,den_simp,cropseq_div,rotlength_div,speciesno_div,bio_div,den_div,sys_tillage,sys_weedmgmt,weedmsmt_unit,peren_divYN,fallow_simpYN,PISD_diff,PICV_diff
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,Sb,M-Sb,2,2,0.06,NA,O/RCl-M-Sb,3,4,0.09,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,Sb,M-Sb,2,2,0.06,NA,O/RCl-M-Sb,3,4,0.06,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,Sb,M-Sb,2,2,2.59,NA,O/A-A-M-Sb,4,4,10.68,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,12,4,Sb,M-Sb,2,2,2.59,NA,O/A-A-M-Sb,4,4,2.88,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,Sb,M-Sb,2,2,2.5,NA,O/RCl-M-Sb,3,4,1.73,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,Sb,M-Sb,2,2,2.5,NA,O/RCl-M-Sb,3,4,2.21,NA,tilled,herbicides,community,Y,N,-0.41421356237309515,-0.034517796864424605
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,Sb,M-Sb,2,2,11.79,NA,O/A-A-M-Sb,4,4,104.25,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
27,"Hunt et al., 2017",42.020898,-93.777058,RM,13,4,Sb,M-Sb,2,2,11.79,NA,O/A-A-M-Sb,4,4,4.18,NA,tilled,herb/mech,community,Y,N,5.585786437626905,0.31964886980224205
28,"Koocheki et al., 2009",36.262176,59.612759,LAST,6,3,W,W,1,1,NA,165,M-W,2,2,NA,98,tilled,IC,community,N,N,11.313708498984761,0.9428090415820635
28,"Koocheki et al., 2009",36.262176,59.612759,LAST,6,3,W,W,1,1,NA,165,Be-W,2,2,NA,141,tilled,IC,community,N,N,9.899494936611665,0.8249579113843054
29,"Legere et al., 2005",47.369377,-70.034259,RM,3,4,sB,sB,1,1,NA,65.2,RCl-sB/RCl,2,2,NA,0,IC,herbicides,community,Y,N,0,0
29,"Legere et al., 2005",47.369377,-70.034259,RM,4,4,sB,sB,1,1,NA,60.1,RCl-sB/RCl,2,2,NA,34.1,IC,herbicides,community,Y,N,0,0
29,"Legere et al., 2005",47.369377,-70.034259,RM,5,4,sB,sB,1,1,NA,76.1,RCl-sB/RCl,2,2,NA,14.5,IC,herbicides,community,Y,N,0,0
29,"Legere et al., 2005",47.369377,-70.034259,RM,6,4,sB,sB,1,1,NA,34.1,RCl-sB/RCl,2,2,NA,12.3,IC,herbicides,community,Y,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,1,6,Ca,Ca,1,1,2.26,NA,Ca-On-Ca,2,2,2.26,NA,tilled,herbicides,community,N,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,1,6,Ca,Ca,1,1,2.26,NA,Ca-B-Ca,2,2,2.26,NA,tilled,herbicides,community,N,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,2,6,Ca,Ca,1,1,2.05,NA,B-Ca-Ca,3,2,0.82,NA,tilled,herbicides,community,N,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,3,6,Ca,Ca,1,1,36.69,NA,Ca-On-Ca,2,2,83.98,NA,tilled,herbicides,community,N,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,3,6,Ca,Ca,1,1,36.69,NA,B-Ca-Ca,3,2,48.6,NA,tilled,herbicides,community,N,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,3,6,Ca,Ca,1,1,36.69,NA,Ca-B-Ca,2,2,47.86,NA,tilled,herbicides,community,N,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,3,6,Ca,Ca,1,1,36.69,NA,B-On-Ca,3,3,71.69,NA,tilled,herbicides,community,N,N,0,0
30,"Leroux et al., 1996",45.10671,-73.527547,RM,3,6,Ca,Ca,1,1,36.69,NA,On-B-Ca,3,3,39.17,NA,tilled,herbicides,community,N,N,0,0
31,"Liebman et al., 2014",42.020898,-93.777058,RM,2,4,M,Sb-M,2,2,NA,274,Sb-sTr/RCl-M,3,4,NA,282,tilled,IC,community,Y,N,-0.41421356237309515,-0.034517796864424605
31,"Liebman et al., 2014",42.020898,-93.777058,RM,2,4,M,Sb-M,2,2,NA,274,Sb-sTr/A-A-M,4,4,NA,291,tilled,IC,community,Y,N,5.585786437626905,0.31964886980224205
31,"Liebman et al., 2014",42.020898,-93.777058,RM,3,4,M,Sb-M,2,2,NA,170,Sb-sTr/RCl-M,3,4,NA,26,tilled,IC,community,Y,N,-0.41421356237309515,-0.034517796864424605
31,"Liebman et al., 2014",42.020898,-93.777058,RM,3,4,M,Sb-M,2,2,NA,170,Sb-sTr/A-A-M,4,4,NA,22,tilled,IC,community,Y,N,5.585786437626905,0.31964886980224205
31,"Liebman et al., 2014",42.020898,-93.777058,RM,4,4,M,Sb-M,2,2,NA,18,Sb-sTr/RCl-M,3,4,NA,22,tilled,IC,community,Y,N,-0.41421356237309515,-0.034517796864424605
31,"Liebman et al., 2014",42.020898,-93.777058,RM,4,4,M,Sb-M,2,2,NA,18,Sb-sTr/A-A-M,4,4,NA,20,tilled,IC,community,Y,N,5.585786437626905,0.31964886980224205
31,"Liebman et al., 2014",42.020898,-93.777058,RM,2,4,Sb,M-Sb,2,2,NA,122,sTr/RCl-M-Sb,3,4,NA,444,tilled,IC,community,Y,N,-0.41421356237309515,-0.034517796864424605
31,"Liebman et al., 2014",42.020898,-93.777058,RM,2,4,Sb,M-Sb,2,2,NA,122,sTr/A-A-M-Sb,4,4,NA,248,tilled,IC,community,Y,N,5.585786437626905,0.31964886980224205
31,"Liebman et al., 2014",42.020898,-93.777058,RM,3,4,Sb,M-Sb,2,2,NA,255,sTr/RCl-M-Sb,3,4,NA,84,tilled,IC,community,Y,N,-0.41421356237309515,-0.034517796864424605
31,"Liebman et al., 2014",42.020898,-93.777058,RM,3,4,Sb,M-Sb,2,2,NA,255,sTr/A-A-M-Sb,4,4,NA,254,tilled,IC,community,Y,N,5.585786437626905,0.31964886980224205
31,"Liebman et al., 2014",42.020898,-93.777058,RM,4,4,Sb,M-Sb,2,2,NA,32,sTr/RCl-M-Sb,3,4,NA,25,tilled,IC,community,Y,N,-0.41421356237309515,-0.034517796864424605
31,"Liebman et al., 2014",42.020898,-93.777058,RM,4,4,Sb,M-Sb,2,2,NA,32,sTr/A-A-M-Sb,4,4,NA,33,tilled,IC,community,Y,N,5.585786437626905,0.31964886980224205
32,"Manley et al., 2001",37.584096,-75.782421,RM,1,4,M,M,1,1,NA,25,Sb-M,2,2,NA,50,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,2,4,M,M,1,1,NA,131,Sb-M,2,2,NA,158,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,3,4,M,M,1,1,NA,115,Sb-M,2,2,NA,168,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,4,4,M,M,1,1,NA,171,Sb-M,2,2,NA,277,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,1,4,M,M,1,1,NA,25,To-Sb-M,3,3,NA,14,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,2,4,M,M,1,1,NA,131,To-Sb-M,3,3,NA,154,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,3,4,M,M,1,1,NA,115,To-Sb-M,3,3,NA,116,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,4,4,M,M,1,1,NA,171,To-Sb-M,3,3,NA,224,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,1,4,M,M,1,1,NA,12,Sb-M,2,2,NA,50,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,2,4,M,M,1,1,NA,171,Sb-M,2,2,NA,158,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,3,4,M,M,1,1,NA,128,Sb-M,2,2,NA,168,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,4,4,M,M,1,1,NA,354,Sb-M,2,2,NA,277,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,1,4,Sb,Sb,1,1,NA,12,M-To-Sb,3,3,NA,14,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,2,4,Sb,Sb,1,1,NA,171,M-To-Sb,3,3,NA,154,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,3,4,Sb,Sb,1,1,NA,128,M-To-Sb,3,3,NA,116,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,4,4,Sb,Sb,1,1,NA,354,M-To-Sb,3,3,NA,224,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,1,4,Sb,Sb,1,1,NA,143,M-To-Sb,2,2,NA,130,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,2,4,Sb,Sb,1,1,NA,301,Sb-M,2,2,NA,288,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,3,4,Sb,Sb,1,1,NA,99,Sb-M,2,2,NA,101,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,4,4,Sb,Sb,1,1,NA,282,Sb-M,2,2,NA,281,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,1,4,Sb,Sb,1,1,NA,134,Sb-M,2,2,NA,130,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,2,4,Sb,Sb,1,1,NA,300,Sb-M,2,2,NA,288,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,3,4,Sb,Sb,1,1,NA,139,Sb-M,2,2,NA,101,tilled,none,community,N,N,0,0
32,"Manley et al., 2001",37.584096,-75.782421,RM,4,4,Sb,Sb,1,1,NA,328,Sb-M,2,2,NA,281,tilled,none,community,N,N,0,0
33,"Marenco et al., 1999",-2.578711,-44.206322,LAST,1,4,Ri,Ri,1,1,71.77,684.48,Cp/Ri,1,2,77.45,187.5,tilled,none,community,N,N,0,0
33,"Marenco et al., 1999",-2.578711,-44.206322,LAST,1,4,Ri,Ri,1,1,71.77,684.48,Hb/Ri,1,2,73.37,131.25,tilled,none,community,N,N,0,0
33,"Marenco et al., 1999",-2.578711,-44.206322,LAST,1,4,Ri,Ri,1,1,71.77,684.48,Vb/Ri,1,2,99.46,29.68,tilled,none,community,N,N,0,0
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,1,4,sW,sW,1,1,NA,17,sW-So-sW,2,2,NA,24,NT,none,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,1,4,sW,sW,1,1,NA,3,sW-So-sW,2,2,NA,2,NT,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,1,4,sW,sW,1,1,NA,4,sW-So-sW,2,2,NA,2,NT,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,4,4,sW,sW,1,1,NA,421,sW-So-sW,2,2,NA,29,NT,none,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,4,4,sW,sW,1,1,NA,24,sW-So-sW,2,2,NA,0,NT,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,4,4,sW,sW,1,1,NA,29,sW-So-sW,2,2,NA,1,NT,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,1,4,sW,sW,1,1,NA,18,sW-So-sW,2,2,NA,36,tilled,none,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,1,4,sW,sW,1,1,NA,9,sW-So-sW,2,2,NA,2,tilled,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,1,4,sW,sW,1,1,NA,2,sW-So-sW,2,2,NA,3,tilled,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,4,4,sW,sW,1,1,NA,36,sW-So-sW,2,2,NA,9,tilled,none,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,4,4,sW,sW,1,1,NA,2,sW-So-sW,2,2,NA,1,tilled,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
34,"Martin and Felton, 1993",-31.147432,150.983345,RM,4,4,sW,sW,1,1,NA,3,sW-So-sW,2,2,NA,5,tilled,herbicides,single species,N,N,1.4142135623730951,0.07856742013183862
35,"Melander et al., 2008",55.312867,11.394974,RM,4,4,W,W,1,1,NA,7.8,R-B-R-W,3,3,NA,32.3,tilled,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,17.4,R-B-R-W,3,3,NA,12.3,tilled,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,2,4,W,W,1,1,NA,34.8,W-Sb-Fp-W,3,3,NA,25.9,tilled,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,17.4,W-Sb-Fp-W,3,3,NA,2.2,tilled,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
35,"Melander et al., 2008",55.312867,11.394974,RM,4,4,W,W,1,1,NA,0,B-R-W-W,3,3,NA,9.2,NT,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,1,B-R-W-W,3,3,NA,1,NT,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,2,4,W,W,1,1,NA,8.1,W-sB-Fp-W,3,3,NA,3.3,NT,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,0,W-sB-R-W,3,3,NA,10.7,NT,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
35,"Melander et al., 2008",55.312867,11.394974,RM,4,4,W,W,1,1,NA,26.3,B-R-W-W,3,3,NA,1.5,tilled,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,22.6,B-R-W-W,3,3,NA,4.6,tilled,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,2,4,W,W,1,1,NA,7,W-sB-Fp-W,3,3,NA,7.8,tilled,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,22.6,W-sB-R-W,3,3,NA,16,tilled,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
35,"Melander et al., 2008",55.312867,11.394974,RM,4,4,W,W,1,1,NA,26.7,B-R-W-W,3,3,NA,18.4,tilled,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,10.4,B-R-W-W,3,3,NA,12.3,tilled,herbicides,single species,N,N,0.816496580927726,0.06804138174397717
35,"Melander et al., 2008",55.312867,11.394974,RM,2,4,W,W,1,1,NA,7,W-sB-Fp-W,3,3,NA,14,tilled,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
35,"Melander et al., 2008",55.312867,11.394974,RM,5,4,W,W,1,1,NA,10.4,W-sB-Fp-W,3,3,NA,39.3,tilled,herbicides,single species,N,N,5.715476066494082,0.4762896722078402
36,"Mock et al., 2012",40.415151,-86.940704,LAST,3,6,Sb,Sb,1,1,NA,178,M-Sb,2,2,NA,75,NT,herbicides,community,N,N,0,0
36,"Mock et al., 2012",40.415151,-86.940704,LAST,3,6,Sb,Sb,1,1,NA,26,M-Sb,2,2,NA,11,NT,herbicides,community,N,N,0,0
36,"Mock et al., 2012",40.415151,-86.940704,LAST,3,6,Sb,Sb,1,1,NA,225,M-Sb,2,2,NA,63,NT,herbicides,community,N,N,0,0
36,"Mock et al., 2012",40.415151,-86.940704,LAST,3,6,Sb,Sb,1,1,NA,138,M-Sb,2,2,NA,27,NT,none,community,N,N,0,0
37,"Mohammaddoust Chamanad et al., 2009",55.83576,37.560004,AVG,93.5,3,sB,sB,1,1,NA,268,RCl-RCl-Fl-Fl-F-F-Ry-Ry-Po-Po-sB-sB,12,6,NA,144,tilled,none,community,Y,N,9.118966803073446,0.5845491540431696
37,"Mohammaddoust Chamanad et al., 2009",55.83576,37.560004,AVG,93.5,3,sB,sB,1,1,NA,452,RCl-RCl-Fl-Fl-F-F-Ry-Ry-Po-Po-sB-sB,12,6,NA,146,tilled,none,community,Y,N,9.118966803073446,0.5845491540431696
37,"Mohammaddoust Chamanad et al., 2009",55.83576,37.560004,AVG,93.5,3,sB,sB,1,1,NA,526,RCl-RCl-Fl-Fl-F-F-Ry-Ry-Po-Po-sB-sB,12,6,NA,146,tilled,none,community,Y,N,9.118966803073446,0.5845491540431696
37,"Mohammaddoust Chamanad et al., 2009",55.83576,37.560004,AVG,93.5,3,sB,sB,1,1,NA,327,RCl-RCl-Fl-Fl-F-F-Ry-Ry-Po-Po-sB-sB,12,6,NA,121,tilled,none,community,Y,N,9.118966803073446,0.5845491540431696
37,"Mohammaddoust Chamanad et al., 2009",55.83576,37.560004,AVG,93.5,3,sB,sB,1,1,NA,159,RCl-RCl-Fl-Fl-F-F-Ry-Ry-Po-Po-sB-sB,12,6,NA,112,tilled,none,community,Y,N,9.118966803073446,0.5845491540431696
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,524,Sb-O/A-A-M,4,4,NA,202,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,511,Sb-O/A-A-M,4,4,NA,159,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,324,Sb-O/A-A-M,4,4,NA,70,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,523,Sb-O/A-A-M,4,4,NA,157,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,154,O/A-A-M-Sb,4,4,NA,213,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,111,O/A-A-M-Sb,4,4,NA,9,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,71,O/A-A-M-Sb,4,4,NA,27,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,205,O/A-A-M-Sb,4,4,NA,66,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,1090,Sb-O/A-A-M,4,4,NA,469,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,1009,Sb-O/A-A-M,4,4,NA,318,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,244,Sb-O/A-A-M,4,4,NA,75,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,M,Sb-M,2,2,NA,687,Sb-O/A-A-M,4,4,NA,313,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,239,O/A-A-M-Sb,4,4,NA,114,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,281,O/A-A-M-Sb,4,4,NA,206,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,77,O/A-A-M-Sb,4,4,NA,49,tilled,herb/mech,community,Y,N,7.234178138070235,0.46175605136618525
38,"Porter et al., 2003",44.231538,-95.26451,LAST,6,3,Sb,M-Sb,2,2,NA,356,O/A-A-M-Sb,4,4,NA,179,tilled,mechanical,community,Y,N,7.234178138070235,0.46175605136618525
39,"Rey-Caballero et al., 2017",41.917577,1.014483,RM,1,3,W,W,1,1,NA,27,R-W,2,2,NA,27,tilled,herbicides,single species,N,N,0,0
39,"Rey-Caballero et al., 2017",41.917577,1.014483,RM,1,3,W,W,1,1,NA,27,Fp-W,2,2,NA,20,tilled,herbicides,single species,N,N,1.4142135623730951,0.11785113019775793
39,"Rey-Caballero et al., 2017",41.917577,1.014483,RM,1,3,W,W,1,1,NA,27,Su-W,2,2,NA,38,tilled,herbicides,single species,N,N,8.48528137423857,0.7071067811865475
39,"Rey-Caballero et al., 2017",41.917577,1.014483,RM,3,3,W,W,1,1,NA,29,R-W,2,2,NA,4,tilled,herbicides,single species,N,N,0,0
39,"Rey-Caballero et al., 2017",41.917577,1.014483,RM,3,3,W,W,1,1,NA,29,Fp-W,2,2,NA,2,tilled,herbicides,single species,N,N,1.4142135623730951,0.11785113019775793
39,"Rey-Caballero et al., 2017",41.917577,1.014483,RM,3,3,W,W,1,1,NA,29,Su-W,2,2,NA,0.5,tilled,herbicides,single species,N,N,8.48528137423857,0.7071067811865475
39,"Rey-Caballero et al., 2017",41.630231,1.340414,RM,1,3,W,W,1,1,NA,1.5,R-W,2,2,NA,2.1,tilled,herbicides,single species,N,N,0,0
39,"Rey-Caballero et al., 2017",41.630231,1.340414,RM,1,3,W,W,1,1,NA,1.5,Fp-W,2,2,NA,1.8,tilled,herbicides,single species,N,N,1.4142135623730951,0.11785113019775793
39,"Rey-Caballero et al., 2017",41.630231,1.340414,RM,1,3,W,W,1,1,NA,1.5,Su-W,2,2,NA,1.5,tilled,herbicides,single species,N,N,8.48528137423857,0.7071067811865475
39,"Rey-Caballero et al., 2017",41.630231,1.340414,RM,3,3,W,W,1,1,NA,11,R-W,2,2,NA,14,tilled,herbicides,single species,N,N,0,0
39,"Rey-Caballero et al., 2017",41.630231,1.340414,RM,3,3,W,W,1,1,NA,11,Fp-W,2,2,NA,4,tilled,herbicides,single species,N,N,1.4142135623730951,0.11785113019775793
39,"Rey-Caballero et al., 2017",41.630231,1.340414,RM,3,3,W,W,1,1,NA,11,Su-W,2,2,NA,12,tilled,herbicides,single species,N,N,8.48528137423857,0.7071067811865475
40,"Santin-Montanya et al., 2016",40.535421,-3.330587,LAST,12,4,B,B,1,1,NA,1160.3,F-Fp-B,3,2,NA,122.1,IC,herbicides,community,N,N,1.4142135623730951,0.05892556509887897
40,"Santin-Montanya et al., 2016",40.535421,-3.330587,LAST,12,4,B,B,1,1,NA,778.6,F-Fp-B,3,2,NA,61.1,IC,herbicides,community,N,N,1.4142135623730951,0.05892556509887897
41,"Schrieber, 1992",40.428001,-86.90336,RM,6,4,M,M,1,1,NA,243,Sb-M,2,2,NA,147,IC,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,RM,7,4,M,M,1,1,NA,336,Sb-M,2,2,NA,93,IC,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,RM,8,4,M,M,1,1,NA,821,Sb-M,2,2,NA,275,IC,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,RM,9,4,M,M,1,1,NA,185,Sb-M,2,2,NA,59,IC,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,RM,10,4,M,M,1,1,NA,1398,Sb-M,2,2,NA,572,IC,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,RM,11,4,M,M,1,1,NA,711,Sb-M,2,2,NA,70,IC,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,RM,12,4,M,M,1,1,NA,61,Sb-M,2,2,NA,53,IC,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,RM,6,4,M,M,1,1,NA,243,Sb-W-M,3,3,NA,21,IC,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,RM,7,4,M,M,1,1,NA,336,Sb-W-M,3,3,NA,19,IC,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,RM,8,4,M,M,1,1,NA,821,Sb-W-M,3,3,NA,267,IC,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,RM,9,4,M,M,1,1,NA,185,Sb-W-M,3,3,NA,7,IC,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,RM,10,4,M,M,1,1,NA,1398,Sb-W-M,3,3,NA,57,IC,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,RM,11,4,M,M,1,1,NA,711,Sb-W-M,3,3,NA,172,IC,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,RM,12,4,M,M,1,1,NA,61,Sb-W-M,3,3,NA,15,IC,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,67,Sb-M,2,2,NA,43,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,67,Sb-W-M,3,3,NA,13,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,6,Sb-M,2,2,NA,7,tilled,none,single species,N,N,0,0
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,6,Sb-W-M,3,3,NA,6,tilled,none,single species,N,N,9.899494936611665,0.8249579113843054
41,"Schrieber, 1992",40.428001,-86.90336,LAST,7,4,M,M,1,1,NA,7,Sb-M,2,2,NA,7,tilled,none,single species,N,N,0,0
